 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.000822174 / -0.000822174 | -0.00542303 / 0.00542303 | 0.00100043 / -0.00100043 | 0.0373308 / -0.0373308 | 0.00874757 / -0.00874757 | 0.00305198 / -0.00305198 | 0.00423354 / -0.00423354 | -0.038022 / 0.038022 | 0.00751887 / -0.00751887 | 0.0102527 / -0.0102527 | -0.00187929 / 0.00187929 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.000476359 / -0.000476359 | -0.000120389 / 0.000120389 | -0.00176847 / 0.00176847 | 0.0111079 / -0.0111079 | 0.00529863 / -0.00529863 | 0.00475114 / -0.00475114 | -0.00917503 / 0.00917503 | -0.028894 / 0.028894 | 0.0067611 / -0.0067611 | 0.00588766 / -0.00588766 | -0.00161715 / 0.00161715 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.0011685 / 0.0011685 | -0.00677523 / 0.00677523 | 0.00076008 / -0.00076008 | 0.018589 / -0.018589 | 0.00336871 / -0.00336871 | 0.00166645 / -0.00166645 | -0.0129681 / 0.0129681 | -0.0322369 / 0.0322369 | 0.00459462 / -0.00459462 | 0.00194236 / -0.00194236 | -0.0028509 / 0.0028509 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000683232 / -0.000683232 | -0.0124009 / 0.0124009 | -0.000393512 / 0.000393512 | 0.0239784 / -0.0239784 | 0.00694174 / -0.00694174 | -0.000258316 / 0.000258316 | -0.00364143 / 0.00364143 | -0.0389571 / 0.0389571 | 0.00861921 / -0.00861921 | 0.00322128 / -0.00322128 | -0.00326594 / 0.00326594 |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00197186 / -0.00197186 | 0.00256346 / -0.00256346 | 0.00229635 / -0.00229641 | 0.00999482 / -0.00999486 | 0.0060576 / -0.00605751 | 0.00261264 / -0.00261269 | 0.00699643 / -0.0069964 | 0.00880087 / -0.00880085 | 0.00216271 / -0.00216274 | 0.00382501 / -0.00382503 | 0.00251873 / -0.0025187 |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00426763 / -0.00426763 | 0.00271405 / -0.00271406 | 0.00406986 / -0.00406986 | 0.0216455 / -0.0216456 | 0.0146011 / -0.0146012 | 0.00710885 / -0.00710882 | 0.0143386 / -0.0143387 | 0.0345789 / -0.0345789 | 0.00207886 / -0.0020788 | 0.0095053 / -0.00950532 | 0.00648111 / -0.00648108 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.000789013 / 0.000789016 | -0.000306564 / 0.000306556 | 0.000625807 / -0.000625805 | -0.000904764 / 0.000904723 | -0.000681906 / 0.000681891 | -0.00122196 / 0.00122192 | -0.000982156 / 0.0009821 | 5.33203e-06 / -5.31522e-06 | -0.00453245 / 0.00453251 | -0.00103993 / 0.00103991 | -8.92944e-06 / 8.95964e-06 |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0132097 / -0.0132097 | 0.0150616 / -0.0150616 | 0.0133484 / -0.0133484 | 0.0495828 / -0.0495828 | 0.0382225 / -0.0382224 | 0.0232259 / -0.0232259 | 0.0272844 / -0.0272844 | 0.0473177 / -0.0473177 | 0.00914018 / -0.00914012 | 0.0342942 / -0.0342942 | 0.0192111 / -0.0192111 |
 | GlobalReduction_JET_SingleParticle_HighPt | -3.5018e-08 / -3.5018e-08 | 3.14084e-08 / 3.14084e-08 | -2.97645e-08 / -2.97645e-08 | 1.23242e-08 / 1.23242e-08 | 4.13843e-08 / 4.13843e-08 | -2.09783e-08 / -2.09783e-08 | -2.80209e-08 / -2.80209e-08 | -3.28656e-08 / -3.28656e-08 | 2.79736e-08 / 2.79736e-08 | 2.23086e-08 / 2.23086e-08 | -3.48701e-08 / -3.48701e-08 |
 | MET_SoftTrk_ResoPara | 7.17102e-05 / -7.17102e-05 | 3.14084e-08 / -3.14084e-08 | -4.65983e-05 / 4.65983e-05 | 1.9292e-05 / -1.9292e-05 | 5.33836e-07 / -5.33836e-07 | -6.96277e-05 / 6.96277e-05 | -2.80209e-08 / 2.80209e-08 | -3.28656e-08 / 3.28656e-08 | -2.79736e-08 / 2.79736e-08 | -0.000134534 / 0.000134534 | -3.48701e-08 / 3.48701e-08 |
