 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 5.33066e-05 / -5.32816e-05 | -0.00131726 / 0.00131724 | -0.000357668 / 0.000357652 | 0.00241291 / -0.00241287 | 8.25827e-05 / -8.25343e-05 | -0.000113837 / 0.000113862 | -0.00112557 / 0.00112566 | 0.00723427 / -0.00723466 | 3.66014e-06 / -3.67376e-06 | -0.000292465 / 0.000292434 | 0.000532471 / -0.000532443 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000817433 / 0.000817454 | -0.000710724 / 0.00071071 | 5.96351e-05 / -5.96502e-05 | -0.000432765 / 0.000432842 | -0.000650084 / 0.000650032 | -0.000313602 / 0.000313627 | 0.00129025 / -0.00129028 | 1.56104e-05 / -1.55704e-05 | 9.50146e-06 / -9.51507e-06 | -0.000502599 / 0.000502648 | 0.000202354 / -0.000202431 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00510395 / 0.00510378 | -0.00397086 / 0.00397073 | -0.00995436 / 0.0099536 | 0.00155238 / -0.00155243 | -0.000195377 / 0.000195425 | -0.00195696 / 0.00195696 | -0.00146888 / 0.00146885 | 0.0239726 / -0.023977 | -0.00201376 / 0.00201372 | -0.00178119 / 0.00178114 | -0.00151757 / 0.00151759 |
 | GlobalReduction_JET_Flavor_Composition | -0.0481988 / 0.0482047 | -0.0191785 / 0.0191812 | -0.0539115 / 0.0539164 | 0.0373695 / -0.0373472 | -0.00209516 / 0.00209516 | -0.0136632 / 0.0136647 | -0.0222412 / 0.0222445 | 0.0500472 / -0.0500024 | 0.0428728 / -0.042842 | -0.0156946 / 0.0156966 | -0.0461831 / 0.0461892 |
 | GlobalReduction_JET_Flavor_Response | 0.0270041 / -0.0270084 | 0.0170194 / -0.0170209 | 0.0362871 / -0.0362957 | -0.0162904 / 0.0162895 | 0.000711606 / -0.000711562 | 0.00632483 / -0.00632498 | 0.00995936 / -0.00995985 | 0.00598203 / -0.00598223 | -0.0433352 / 0.0433329 | 0.00885171 / -0.00885211 | 0.0238868 / -0.0238902 |
 | GlobalReduction_JET_PunchThrough_MC16 | 7.06392e-05 / -7.0614e-05 | -1.48771e-07 / 2.09159e-07 | 2.6244e-08 / 2.6244e-08 | 3.99532e-05 / -3.99841e-05 | -5.72461e-05 / 5.71969e-05 | 3.58366e-05 / -3.58802e-05 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.000393149 / -0.000393151 | 0.0133111 / -0.0133129 | 0.0126637 / -0.0126653 | 0.0120464 / -0.0120479 | -0.00429123 / 0.00429106 | -0.00100973 / 0.00100972 | -0.00285441 / 0.00285433 | 0.0121271 / -0.0121286 | 0.00225196 / -0.00225201 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00736404 / 0.00736271 | -0.015243 / 0.0152373 | 0.0273048 / -0.0273229 | 0.0149408 / -0.0149462 | -0.00665743 / 0.00665635 | -0.0046718 / 0.00467126 | 0.0236947 / -0.0237084 | 0.0560723 / -0.0561483 | -0.181582 / 0.180729 | -0.0054581 / 0.00545737 | -0.00214225 / 0.00214213 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00326417 / 0.00326425 | -0.0259003 / 0.0259044 | 0.0124215 / -0.0124201 | 0.0259052 / -0.0258982 | -0.00839528 / 0.00839582 | -0.00751443 / 0.00751487 | 0.0059336 / -0.00593328 | 0.0326018 / -0.0325901 | 0.0156679 / -0.0156656 | -0.00698116 / 0.00698154 | -0.00525311 / 0.00525333 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00228296 / 0.00228321 | -0.023017 / 0.0230415 | 0.0305115 / -0.0304631 | 0.0129339 / -0.0129255 | -0.00379089 / 0.00379159 | -0.00344667 / 0.00344724 | 0.0131634 / -0.0131547 | 0.0196397 / -0.0196201 | -0.182154 / 0.183091 | -0.00397228 / 0.00397304 | -0.00524574 / 0.00524707 |
