 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | -0.000152886 / 0.000152888 | -0.0012499 / 0.00124989 | -0.000337416 / 0.000337406 | 0.00230367 / -0.0023037 | 8.29444e-05 / -8.29861e-05 | -0.000113907 / 0.000113915 | -0.00110233 / 0.00110236 | 0.00724412 / -0.00724446 | 3.62999e-06 / -3.66119e-06 | -0.000306903 / 0.000306911 | 0.000385339 / -0.000385345 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000786458 / 0.000786456 | -0.000674835 / 0.000674832 | -0.000129951 / 0.000129942 | -0.000481564 / 0.000481565 | -0.000604137 / 0.000604093 | -0.000316127 / 0.000316134 | 0.00126378 / -0.00126375 | 1.56568e-05 / -1.56445e-05 | 9.43721e-06 / -9.4684e-06 | -0.000494542 / 0.00049455 | 0.000197943 / -0.000197949 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00516739 / 0.00516719 | -0.00449773 / 0.00449758 | -0.00967066 / 0.00966995 | 0.00165974 / -0.00165976 | -0.000342451 / 0.000342409 | -0.00196165 / 0.00196163 | -0.000868269 / 0.000868305 | 0.0240047 / -0.0240091 | -0.00195318 / 0.00195318 | -0.0017527 / 0.00175269 | -0.0016016 / 0.00160158 |
 | GlobalReduction_JET_Flavor_Composition | -0.0478717 / 0.0478776 | -0.0210658 / 0.0210689 | -0.0532019 / 0.0532068 | 0.0379301 / -0.0379071 | -0.00237532 / 0.00237542 | -0.0137288 / 0.0137303 | -0.0216234 / 0.0216265 | 0.0597871 / -0.0597178 | 0.0433184 / -0.0432867 | -0.0156709 / 0.0156727 | -0.0472192 / 0.0472252 |
 | GlobalReduction_JET_PunchThrough_MC16 | 9.60048e-05 / -9.60029e-05 | -1.69559e-07 / 1.70078e-07 | 2.75861e-08 / 2.75861e-08 | 4.85205e-05 / -4.8518e-05 | -5.64129e-05 / 5.6371e-05 | 2.95568e-05 / -2.96164e-05 | -3.68881e-08 / -3.68881e-08 | -3.33412e-08 / -3.33412e-08 | -1.57057e-08 / -1.57057e-08 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.000590373 / 0.000590369 | 0.0111939 / -0.0111951 | 0.0116053 / -0.0116067 | 0.0121733 / -0.0121749 | -0.00402679 / 0.00402663 | -0.00126248 / 0.00126246 | -0.00431828 / 0.0043181 | 0.0121353 / -0.0121368 | 0.0019558 / -0.00195584 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00562773 / 0.00562691 | -0.00893532 / 0.00893326 | 0.024787 / -0.0248028 | 0.0145776 / -0.014583 | -0.00613682 / 0.00613585 | -0.005032 / 0.00503135 | 0.0198335 / -0.0198436 | 0.0560746 / -0.0561545 | -0.180508 / 0.179621 | -0.00549588 / 0.0054951 | 0.00230002 / -0.00230016 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000674452 / 0.000674457 | -0.0241326 / 0.0241368 | 0.0108966 / -0.0108954 | 0.0246264 / -0.0246196 | -0.00765598 / 0.00765648 | -0.00793772 / 0.00793825 | 0.00246751 / -0.00246745 | 0.0340315 / -0.0340178 | 0.0157575 / -0.0157549 | -0.00732782 / 0.00732828 | -0.000317535 / 0.000317536 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00156032 / 0.00156044 | -0.021218 / 0.0212395 | 0.0268439 / -0.0268058 | 0.0133086 / -0.0132995 | -0.00291909 / 0.00291952 | -0.00379819 / 0.00379891 | 0.0104919 / -0.0104862 | 0.0196874 / -0.0196672 | -0.181481 / 0.182455 | -0.00389657 / 0.00389732 | -0.00271336 / 0.00271372 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.0042097 / 0.00420936 | -0.0196298 / 0.0196223 | 0.0189186 / -0.0189253 | 0.0259883 / -0.0260008 | 0.00162746 / -0.00162751 | -0.00493391 / 0.00493344 | 0.00633934 / -0.0063401 | -0.0106075 / 0.0106053 | 0.0158516 / -0.0158563 | -0.00434059 / 0.00434023 | -0.00306439 / 0.00306421 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00904202 / 0.00904155 | -0.0051357 / 0.00513555 | 0.00342387 / -0.00342394 | -0.000333094 / 0.000333093 | -0.00187692 / 0.0018769 | -0.00318087 / 0.00318081 | 0.00472375 / -0.00472387 | 0.0676853 / -0.0676951 | -0.0853568 / 0.0852875 | -0.00533307 / 0.00533291 | -0.00305993 / 0.00305988 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00248146 / 0.00248165 | -0.020105 / 0.0201164 | 0.00703036 / -0.00702884 | -0.0011399 / 0.00113994 | 0.00218991 / -0.00218977 | -0.00283716 / 0.0028374 | 0.00283007 / -0.00282983 | 0.0778614 / -0.0776352 | -0.180365 / 0.180774 | -0.00566662 / 0.00566757 | -0.00170996 / 0.00171005 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | -0.00309146 / 0.00309126 | -0.00832908 / 0.00832769 | 0.0182917 / -0.0182985 | 0.0172293 / -0.0172354 | -0.00213095 / 0.00213086 | -0.00340601 / 0.00340577 | 0.00500313 / -0.00500363 | 0.0159494 / -0.0159546 | -0.181393 / 0.180755 | -0.00347792 / 0.00347767 | 0.000680013 / -0.000680022 |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00782083 / 0.00782189 | -0.00476872 / 0.00476911 | -0.0104943 / 0.0104963 | 0.00813825 / -0.00813719 | -0.00299627 / 0.00299647 | -0.00410442 / 0.00410471 | -0.00836004 / 0.00836119 | 0.0133708 / -0.013368 | 0.0497242 / -0.0496937 | -0.00251955 / 0.00251967 | -0.00648761 / 0.00648833 |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.018753 / 0.0187492 | -0.0125326 / 0.0125309 | -0.0190926 / 0.0190887 | 0.0138083 / -0.0138102 | 0.000963422 / -0.000963472 | -0.00511772 / 0.00511746 | -0.00228614 / 0.00228601 | -0.00186465 / 0.00186463 | 0.00203477 / -0.00203479 | -0.00416424 / 0.00416399 | -0.0134875 / 0.0134855 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.001604 / 0.00160397 | 0.00190841 / -0.00190845 | -3.28891e-05 / 3.28806e-05 | -0.00109952 / 0.00109951 | 0.000202968 / -0.000202915 | 5.97602e-05 / -5.9752e-05 | 0.00142697 / -0.00142707 | 0.0194316 / -0.0194358 | -0.000653313 / 0.000653339 | -0.00073582 / 0.000735823 | -0.00117355 / 0.00117353 |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.050129 / 0.0501532 | -0.0304978 / 0.0305096 | -0.0640071 / 0.0640378 | 0.0299097 / -0.0298902 | 0.00560293 / -0.0056024 | -0.0115186 / 0.0115207 | -0.0112804 / 0.0112824 | 0.0535985 / -0.053526 | 0.0817078 / -0.0490234 | -0.0101405 / 0.0101421 | -0.0363974 / 0.0364129 |
 | GlobalReduction_JET_SingleParticle_HighPt | -5.27724e-08 / -5.27724e-08 | -3.3704e-08 / -3.3704e-08 | 2.75861e-08 / 2.75861e-08 | 1.28355e-09 / 1.28355e-09 | -2.09855e-08 / -2.09855e-08 | 4.17118e-09 / 4.17118e-09 | -3.68881e-08 / -3.68881e-08 | -3.33412e-08 / -3.33412e-08 | -1.57057e-08 / -1.57057e-08 | -3.51625e-08 / -3.51625e-08 | -2.52299e-09 / -2.52299e-09 |
 | MET_SoftTrk_ResoPara | 0.0036814 / -0.00368166 | 0.00451896 / -0.00451934 | -0.00229174 / 0.00229164 | 0.0024461 / -0.00244621 | 0.00081521 / -0.000815222 | 0.00295261 / -0.00295278 | 0.00827231 / -0.00827358 | -0.0133376 / 0.0133341 | -0.0970578 / 0.0968501 | 0.00211595 / -0.00211603 | 0.00840124 / -0.00840255 |
