 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.000144637 / -0.000144637 | -0.00891247 / 0.00891316 | 0.000157883 / -0.000157883 | 0.0341078 / -0.0341019 | 0.00816113 / -0.00816064 | 0.00252556 / -0.00252551 | 0.00594165 / -0.00594139 | -0.0185968 / 0.0186001 | 0.00763303 / -0.00763261 | -0.001218 / 0.00121801 | 0.00798529 / -0.00798483 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.000990594 / -0.000990604 | -0.000497739 / 0.000497736 | -0.0027819 / 0.00278182 | 0.00972963 / -0.00973065 | 0.0059663 / -0.00596668 | 0.00461632 / -0.00461655 | -0.0078501 / 0.00784949 | -0.0312141 / 0.0312058 | 0.00658668 / -0.00658714 | -0.00666136 / 0.00666092 | 0.00684387 / -0.00684436 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.000880144 / 0.000880261 | -0.00590321 / 0.00590841 | 0.000882148 / -0.000882031 | 0.0171105 / -0.0170658 | 0.00389204 / -0.00388976 | 0.00152019 / -0.00151984 | -0.0119593 / 0.0119806 | -0.0347828 / 0.0349586 | 0.00407729 / -0.00407478 | -0.011045 / 0.0110632 | 0.00640333 / -0.00639714 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000397545 / -0.000397532 | -0.0128085 / 0.0128225 | -0.000313366 / 0.000313375 | 0.0212726 / -0.0212362 | 0.00725476 / -0.00725043 | -0.000552428 / 0.000552453 | -0.00345183 / 0.00345283 | -0.0419782 / 0.0421361 | 0.00886031 / -0.00885386 | -0.00903663 / 0.00904356 | 0.0062973 / -0.00629403 |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00219498 / -0.00219486 | 0.00373058 / -0.00373042 | 0.00214091 / -0.0021409 | 0.00920605 / -0.00920531 | 0.00586993 / -0.00586959 | 0.00289086 / -0.00289077 | 0.00558964 / -0.00558938 | 0.00946626 / -0.00946545 | 0.0693762 / -0.0693596 | 0.00469471 / -0.00469451 | 0.00241809 / -0.00241807 |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00401663 / -0.00401252 | 0.0037306 / -0.00372703 | 0.00352038 / -0.00351718 | 0.0212504 / -0.0211342 | 0.0145782 / -0.0145238 | 0.00765969 / -0.00764468 | 0.0141865 / -0.0141349 | 0.0394957 / -0.0390913 | 0.0725981 / -0.071214 | 0.0107649 / -0.0107352 | 0.00676387 / -0.00675217 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.00072274 / 0.000722812 | -0.000559396 / 0.000559418 | 0.000507723 / -0.00050768 | -0.000913069 / 0.000913022 | -0.000690791 / 0.000690801 | -0.000952025 / 0.000952019 | -0.00104595 / 0.0010459 | 4.86744e-06 / -4.86037e-06 | -0.00556922 / 0.074195 | -0.00127222 / 0.00127219 | 0.000206038 / -0.000206082 |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.01141 / -0.0112865 | 0.0160764 / -0.0158323 | 0.0121881 / -0.0120473 | 0.0479231 / -0.0458154 | 0.0365143 / -0.0352781 | 0.0224232 / -0.021951 | 0.0262738 / -0.0256278 | 0.0625117 / -0.0589718 | 0.0810681 / -0.0752111 | 0.0355719 / -0.0343977 | 0.0191406 / -0.0187954 |
 | GlobalReduction_JET_SingleParticle_HighPt | -4.86459e-09 / -4.86459e-09 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | 1.69638e-08 / 1.69638e-08 | 8.70178e-09 / 8.70178e-09 | 3.36515e-09 / 3.36515e-09 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -6.69857e-09 / -6.69857e-09 | 1.19115e-08 / 1.19115e-08 |
 | MET_SoftTrk_ResoPara | 5.03451e-05 / -5.03451e-05 | 2.17877e-06 / -2.17877e-06 | -4.13042e-08 / 4.13042e-08 | 1.93008e-05 / -1.93008e-05 | 5.2975e-07 / -5.2975e-07 | -7.32716e-05 / 7.32717e-05 | 2.74861e-06 / -2.74861e-06 | -3.50137e-09 / 3.50137e-09 | -4.00253e-08 / 4.00253e-08 | -0.0103868 / 0.0103883 | 0.00878167 / -0.00878075 |
 | MET_SoftTrk_ResoPerp | 1.95966e-05 / -1.95966e-05 | 4.45798e-06 / -4.45798e-06 | 8.89862e-08 / -8.89862e-08 | 1.91254e-05 / -1.91254e-05 | 4.5105e-06 / -4.5105e-06 | -2.02393e-05 / 2.02393e-05 | -7.90393e-07 / 7.90393e-07 | -3.492e-09 / 3.492e-09 | -3.99181e-08 / 3.99181e-08 | -0.0103447 / 0.0103435 | 0.00869605 / -0.00869674 |
 | MET_SoftTrk_Scale | 2.19283e-05 / -2.19381e-05 | 1.71195e-06 / -1.68796e-06 | 1.31216e-06 / -1.267e-06 | 3.54628e-05 / -3.54945e-05 | 3.2127e-07 / -3.05547e-07 | 2.25451e-05 / -2.25403e-05 | 6.24251e-09 / -4.36748e-08 | 3.9523e-09 / 2.56188e-09 | 4.518e-08 / 2.92857e-08 | 1.05931e-06 / -1.06227e-06 | 6.26935e-08 / -4.11167e-08 |
 | MUON_ID | -0.000193384 / 0.000193375 | -0.000129559 / 0.000129584 | 0.000375443 / -0.000375395 | -0.00207016 / 0.00207023 | -0.000387694 / 0.000387714 | -0.000877454 / 0.000877479 | 0.00317815 / -0.00317795 | 0.000142484 / -0.000142476 | -0.00380527 / 0.0038056 | -0.00324259 / 0.00324282 | -7.32943e-05 / 7.33193e-05 |
 | MUON_MS | 0.000289206 / -0.000289216 | -0.000244053 / 0.000244078 | -0.000284566 / 0.000284534 | -0.000965799 / 0.000965764 | -0.000123794 / 0.000123811 | 9.70681e-05 / -9.70635e-05 | -0.00098729 / 0.000987248 | 0.000778909 / -0.000778903 | -0.00217767 / 0.00217765 | -0.000596892 / 0.000596878 | 0.000185722 / -0.000185699 |
 | MUON_SCALE | -0.000254362 / 0.000254351 | -0.000446836 / 0.00044686 | -0.000906759 / 0.000906721 | 0.000179899 / -0.000179932 | -9.01651e-05 / 9.01823e-05 | 0.00039042 / -0.000390415 | -0.00305728 / 0.00305724 | -0.00097614 / 0.000976139 | 0.00175117 / -0.00175121 | -0.000925529 / 0.000925508 | -0.00128209 / 0.0012821 |
 | MUON_SAGITTA_RESBIAS | -1.36828e-05 / 1.36731e-05 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | -9.64148e-05 / 9.64487e-05 | -2.7696e-05 / 2.77134e-05 | 1.00881e-05 / -1.00814e-05 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -8.43442e-05 / 8.43308e-05 | 4.52339e-06 / -4.49957e-06 |
 | MUON_SAGITTA_RHO | -4.86459e-09 / -4.86459e-09 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | 1.69638e-08 / 1.69638e-08 | 8.70178e-09 / 8.70178e-09 | 3.36515e-09 / 3.36515e-09 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -6.69857e-09 / -6.69857e-09 | 1.19115e-08 / 1.19115e-08 |
 | t#bar{t}Z norm. | 0.0727631 / -0.073039 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z QCD | 0.00897562 / -0.00897738 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z Generator | 0.0250888 / -0.025111 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} and #mu_{F} | 0.00957368 / -0.00956998 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ norm. | 0.0521197 / -0.0517902 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ DR | 0.0337337 / -0.0336907 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Luminosity | 0.0167013 / -0.0167037 | 0.0167013 / -0.0167037 | 0.0167013 / -0.0167037 | 0.0167013 / -0.0167037 | 0.0167013 / -0.0167037 | 0.0167013 / -0.0167037 | 0 / 0 | 0.0167013 / -0.0167037 | 0.0167013 / -0.0167037 | 0.0167013 / -0.0167037 | 0.0167013 / -0.0167037 |
 | stat_SR1_bin_0 | 0.00189106 / -0.00189106 | 0.0020356 / -0.0020356 | 0.00199072 / -0.00199072 | 0.00246725 / -0.00246725 | 0.00224327 / -0.00224327 | 0.000586791 / -0.000586791 | 0.00108997 / -0.00108997 | 2.57636e-05 / -2.57636e-05 | 0.00189665 / -0.00189665 | 0.000361026 / -0.000361026 | 0.000152831 / -0.000152831 |
 | stat_SR1_bin_1 | 0.00228451 / -0.00228451 | 0.00250592 / -0.00250592 | 0.00253837 / -0.00253837 | 0.00194707 / -0.00194707 | 0.00203083 / -0.00203083 | 0.0011619 / -0.0011619 | 0.00144066 / -0.00144066 | 0.00131559 / -0.00131559 | 0.00111344 / -0.00111344 | 0.000848066 / -0.000848066 | 0.000420845 / -0.000420845 |
 | stat_SR1_bin_2 | 0.00201179 / -0.00201179 | 0.00146089 / -0.00146089 | 0.00201444 / -0.00201444 | 0.00158337 / -0.00158337 | 0.00169358 / -0.00169358 | 0.0014078 / -0.0014078 | 0.0020467 / -0.0020467 | 0.00060099 / -0.00060099 | 0.000766802 / -0.000766802 | 0.00161857 / -0.00161857 | 0.000717381 / -0.000717381 |
 | stat_SR1_bin_3 | 0.00243263 / -0.00243263 | 0.00174869 / -0.00174869 | 0.00239776 / -0.00239776 | 0.00214601 / -0.00214601 | 0.00217912 / -0.00217912 | 0.00261719 / -0.00261719 | 0.00223951 / -0.00223951 | 0.00382405 / -0.00382405 | 0.00432979 / -0.00432979 | 0.00290689 / -0.00290689 | 0.00151481 / -0.00151481 |
 | stat_SR1_bin_4 | 0.00216669 / -0.00216669 | 0.00180269 / -0.00180269 | 0.00197875 / -0.00197875 | 0.00190273 / -0.00190273 | 0.00213429 / -0.00213429 | 0.00290798 / -0.00290798 | 0.00265053 / -0.00265053 | 0.00568607 / -0.00568607 | 0.0043196 / -0.0043196 | 0.00325508 / -0.00325508 | 0.00199519 / -0.00199519 |
 | stat_SR1_bin_5 | 0.00167398 / -0.00167398 | 0.00154694 / -0.00154694 | 0.00141189 / -0.00141189 | 0.001622 / -0.001622 | 0.00178012 / -0.00178012 | 0.00251395 / -0.00251395 | 0.00226784 / -0.00226784 | 0.00262573 / -0.00262573 | 0.00086773 / -0.00086773 | 0.00343264 / -0.00343264 | 0.00240149 / -0.00240149 |
 | stat_SR1_bin_6 | 0.00127816 / -0.00127816 | 0.0012112 / -0.0012112 | 0.0010496 / -0.0010496 | 0.00167782 / -0.00167782 | 0.00134068 / -0.00134068 | 0.00227794 / -0.00227794 | 0.00198276 / -0.00198276 | 0.000957038 / -0.000957038 | 0.000395962 / -0.000395962 | 0.00240695 / -0.00240695 | 0.00239796 / -0.00239796 |
 | stat_SR1_bin_7 | 0.00109653 / -0.00109653 | 0.00155445 / -0.00155445 | 0.00105132 / -0.00105132 | 0.00138431 / -0.00138431 | 0.00133979 / -0.00133979 | 0.00213985 / -0.00213985 | 0.00189384 / -0.00189384 | 0.00212776 / -0.00212776 | 0.000417331 / -0.000417331 | 0.00208103 / -0.00208103 | 0.00294742 / -0.00294742 |
 | stat_SR1_bin_8 | 0.00112296 / -0.00112296 | 0.00180899 / -0.00180899 | 0.00125275 / -0.00125275 | 0.00101855 / -0.00101855 | 0.0012152 / -0.0012152 | 0.00232589 / -0.00232589 | 0.00172729 / -0.00172729 | 0.00296574 / -0.00296574 | 0.00440989 / -0.00440989 | 0.00187738 / -0.00187738 | 0.00437404 / -0.00437404 |
 | stat_SR1_bin_9 | 0.00052791 / -0.00052791 | 0.00101151 / -0.00101151 | 0.000556797 / -0.000556797 | 0.000468825 / -0.000468825 | 0.000491361 / -0.000491361 | 0.00137153 / -0.00137153 | 0.000704507 / -0.000704507 | 0.000454844 / -0.000454844 | 0.000134741 / -0.000134741 | 0.000764381 / -0.000764381 | 0.00434569 / -0.00434569 |
 | t#bar{t}W norm. | 0 / 0 | 0.147511 / -0.14776 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H norm. | 0 / 0 | 0 / 0 | 0.148395 / -0.148619 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0.190675 / -0.189811 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0.463064 / -0.435465 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.126162 / -0.126427 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.140124 / -0.140329 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0911025 / -0.091171 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0641368 / -0.0641764 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.230629 / -0.204976 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.301009 / -0.356834 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0954327 / -0.0937025 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.129206 / -0.129709 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0920373 / -0.0920176 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0656076 / -0.0658012 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.125226 / -0.125672 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ QCD | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0508577 / 0.050968 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #mu_{t#bar{t}+Wt} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.262823 / -0.262823 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0342372 / -0.0342025 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} hdamp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00813751 / -0.00814274 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00779083 / -0.00779126 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} A14 tune (ISR) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0010733 / -0.00107328 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} FSR | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0105223 / 0.0105567 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (photon conv.) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.15693 / -0.150208 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (b-decay) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.113684 / -0.113923 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other fakes norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.571843 / -0.637204 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.532394 / -0.510416 | 0 / 0 | 0 / 0 |
 | #mu | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.93326 / -1.93326 | 1.93326 / -1.93326 |
 | GlobalReduction_JET_RelativeNonClosure_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00280888 / -0.00280895 | 0.00202332 / -0.00202339 |
 | GlobalReduction_JET_PunchThrough_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -6.70992e-09 / -6.73261e-09 | 1.17852e-08 / 1.2037e-08 |
 | GlobalReduction_JET_JER_DataVsMC_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00608401 / 0.00608375 | 0.0103599 / -0.0103607 |
 | Signal #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0266068 / -0.0266113 | 0.0223286 / -0.0223318 |
 | Signal #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Signal #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #sigma_{t#bar{t}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0546326 / -0.0546522 |
