 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.0188882 / 0.0188866 | -0.012623 / 0.0126223 | -0.0192302 / 0.0192285 | 0.0139083 / -0.0139089 | 0.000970367 / -0.000970412 | -0.00515469 / 0.00515459 | -0.00230267 / 0.00230258 | -0.00187813 / 0.00187812 | 0.00204949 / -0.00204947 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | -0.00160772 / 0.0016077 | 0.00191287 / -0.0019129 | -3.29516e-05 / 3.2943e-05 | -0.00110208 / 0.00110207 | 0.000203446 / -0.000203393 | 5.99149e-05 / -5.99067e-05 | 0.00143031 / -0.0014304 | 0.0194777 / -0.019481 | -0.00065484 / 0.000654867 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.0523545 / 0.0524654 | -0.0318563 / 0.0319001 | -0.0668417 / 0.0670138 | 0.0312539 / -0.0312036 | 0.00585383 / -0.00585221 | -0.0120333 / 0.0120399 | -0.0117844 / 0.0117908 | 0.0560148 / -0.0558432 | 0.0860145 / -0.051265 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | -5.27724e-08 / -5.27724e-08 | -3.3704e-08 / -3.3704e-08 | 2.75861e-08 / 2.75861e-08 | 1.28355e-09 / 1.28355e-09 | -2.09855e-08 / -2.09855e-08 | 4.17118e-09 / 4.17118e-09 | -3.68881e-08 / -3.68881e-08 | -3.33412e-08 / -3.33412e-08 | -1.57057e-08 / -1.57057e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | 0.00371754 / -0.00371766 | 0.00456333 / -0.00456352 | -0.00231413 / 0.00231408 | 0.00247011 / -0.00247017 | 0.000823174 / -0.000823181 | 0.00298158 / -0.00298166 | 0.00835365 / -0.00835427 | -0.0134674 / 0.0134656 | -0.0979635 / 0.0978455 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | -0.000196051 / 0.000196051 | -0.0101513 / 0.0101528 | 0.00713243 / -0.00713165 | -0.00253362 / 0.00253371 | -0.000240327 / 0.000240328 | 0.0035877 / -0.0035875 | -0.00983098 / 0.00983235 | -0.0370378 / 0.0370543 | 0.015863 / -0.015859 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 0.00299993 / -0.00300004 | 0.00216653 / -0.00216659 | 0.00739021 / -0.00739093 | -3.15534e-05 / 3.15559e-05 | 0.00357053 / -0.00357074 | 0.00344095 / -0.0034411 | 0.00261495 / -0.00261511 | -0.0384288 / 0.0384119 | -0.0486333 / 0.0486072 | -nan / -nan | -nan / -nan |
 | MUON_ID | -0.00206411 / 0.00206411 | 0.00508016 / -0.00508015 | -0.000800605 / 0.000800597 | 0.00237317 / -0.00237317 | 0.000732158 / -0.000732199 | 0.000476743 / -0.000476735 | -0.00161084 / 0.00161088 | 0.00648196 / 0.00219306 | -0.000695707 / 0.000695737 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.000278342 / -0.000278341 | 0.0040382 / -0.00403828 | 0.000523447 / -0.000523457 | -0.00196429 / 0.00196427 | -1.92819e-05 / 1.92404e-05 | 4.53767e-05 / -4.53684e-05 | -0.00388671 / 0.00388656 | -0.0257206 / 0.0257176 | -0.000841352 / 0.000841379 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | -6.75489e-05 / 6.75508e-05 | -0.000129799 / 0.000129799 | -0.00148514 / 0.00148518 | -0.000126054 / 0.000126057 | -2.74271e-05 / 2.74812e-05 | -0.000207587 / 0.000207595 | 0.00205004 / -0.00205003 | -0.0093019 / 0.0180881 | 0.0486658 / -0.0486841 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | -5.27724e-08 / -5.27724e-08 | -3.3704e-08 / -3.3704e-08 | 2.75861e-08 / 2.75861e-08 | 1.28355e-09 / 1.28355e-09 | 6.53514e-05 / -6.53934e-05 | 1.48826e-05 / -1.48743e-05 | -3.68881e-08 / -3.68881e-08 | -3.33412e-08 / -3.33412e-08 | -1.57057e-08 / -1.57057e-08 | -nan / -nan | -nan / -nan |
