NUISANCE_PARAMETERS
-0.0717244   0.000872158   0.000456953   0.000183671   -0.000108641   -0.000520059   -0.000731851   -0.00144956   -0.0020153   -0.00454122   -0.00191858   -0.00132294   0.000525415   -0.000318339   0.000669825   0.000765588   0.00338866   -0.000274105   -0.000144559   -0.000184798   2.90442e-05   0.000570178   0.000637567   0.000346045   -0.000177497   0.000204542   -5.24997e-05   0.000200799   1.67116e-05   -5.55504e-05   4.3308e-05   0.00013163   0.000221562   0.0132808   1.26929e-09   -0.000329176   0.00444532   0.000883838   -0.00372054   -6.38417e-05   0.00208394   -0.00506846   -0.0237802   -0.00219736   -0.00458725   -0.0078114   1   0.00218228   -0.00285469   -0.00308609   1.26929e-09   -0.00127772   -0.00407763   4.8007e-05   1.67828e-06   -2.71841e-05   -5.8908e-05   -8.24512e-05   -8.921e-07   -8.85041e-07   5.41047e-05   -0.000413725   1.01386e-07   -3.97125e-07   1.25249e-06   -2.08156e-05   0.000307994   0.00388421   -0.00255336   0.000558507   0.00122055   0.000119044   0.000228229   0.000363944   0.000497296   4.4928e-05   0.00297086   -0.00113866   -0.000688182   -0.00370451   0.00186651   0.00240356   0.00172586   -0.00535241   0.00226395   1.29911e-07   -9.29764e-07   -5.8385e-09   -1.87285e-08   -0.00514207   1.02618e-05   4.67747e-07   -1.54738e-07   0.000962874   7.22733e-05   -0.000391446   0.000462269   -0.000257827   -2.43953e-05   1.26929e-09   -0.0079496   -0.000171995   -0.00100857   0.000614676   0.00170729   0.000984455   0.00094561   0.0025287   0.00186993   0.00306962   0.00152161   0.000941141   1.26929e-09   -0.00680993   2.82991e-05   5.70722e-05   -1.45932e-05   1.63084e-05   -0.00108351   -0.000252606   5.88042e-05   -0.00030566   1.17705e-05   -0.000333823   -0.000514453   -0.000384683   -0.00228875   -0.00091205   -9.35344e-08   -8.23128e-07   -0.0050052   -0.00263555   -0.000671849   0.000270382   
-0.131343   0.000357421   9.71633e-05   0.000175201   -8.41441e-06   0.000217895   6.92454e-05   -0.000303146   -0.000124491   -0.0193781   -0.00803161   -0.00375349   0.00113427   -0.000907031   0.00372023   0.0051158   0.0113178   0.000205332   0.000337687   -0.000458531   -0.000544635   0.000377873   0.000700009   -0.00237281   0.00149857   0.000221109   4.85678e-05   0.000626733   -5.27798e-05   -4.81221e-05   -0.000391594   1.24215e-05   0.000339516   0.0429624   -7.31543e-11   -0.00432085   0.0128595   0.00396266   -0.00935014   0.000902252   0.00719481   -0.000676068   -0.0101082   -3.33848e-05   -0.00255435   1   -0.0078114   -0.000270076   0.000136997   -0.00607487   -7.31543e-11   -0.00554585   -0.00705669   0.00017994   -1.84604e-05   -8.95648e-05   0.000113808   -0.000217064   -2.66246e-06   -4.76968e-06   0.000167569   -0.000415231   3.99272e-07   -7.00015e-07   4.60731e-06   -3.96218e-05   -0.00017899   -0.00145409   -0.00366312   0.000486825   0.00105322   9.92799e-05   0.000180797   -0.000254121   -3.40528e-05   0.000612094   -0.00163801   -0.00231379   0.00112594   0.000282943   -0.00129159   -0.00232159   5.25329e-05   -0.0188868   0.00233871   1.9084e-07   -2.8375e-06   6.68344e-08   -1.8049e-08   -0.00274361   2.45264e-05   4.90899e-07   -6.36543e-07   0.00285548   0.000200344   -0.000382146   0.000642165   -0.000141604   0.000901247   -7.31543e-11   0.00163815   -0.000531525   -0.000142813   0.000308489   0.00540747   0.00520831   0.00434778   0.00705454   0.00624173   0.00802788   0.00514296   0.000395909   -7.31543e-11   0.000264826   -4.58611e-05   7.27418e-05   -2.02092e-05   -0.000200166   7.21728e-05   -0.000227483   6.26037e-05   -0.000369922   6.36011e-05   -0.00051717   -0.000180354   -0.000474873   8.65851e-05   0.00150269   -3.90043e-08   2.26751e-06   -0.0101964   -0.00538885   -0.00292645   0.00184706   
0.00326972   0.00738345   0.00326849   0.000153786   -0.00172477   -0.00270671   -0.00287833   -0.00345256   -0.00314621   -0.000455866   -0.000442076   -0.00040402   -0.000257689   -5.7638e-05   0.00059795   0.00120328   0.00124644   -0.0056914   -0.00487361   -0.0019644   -0.00238558   0.000501665   0.000617569   0.00041402   0.00624727   -0.000375365   -0.00165881   -0.00300862   -0.00310405   -0.00165998   0.000135301   0.00257715   0.00306848   0.00220351   -7.29375e-11   -0.00487846   -0.000376343   -0.000244213   -0.000358722   0.00140641   0.000336801   -0.00166594   -0.000310435   -0.00372058   1   -0.00255435   -0.00458725   0.00547024   -0.00942512   0.0130533   -7.29375e-11   2.96848e-05   -0.00320835   0.000121339   -5.62707e-05   -0.000486118   5.83388e-05   0.000959007   -4.8377e-06   -3.2572e-06   -0.000385881   0.00340526   9.26249e-09   -1.98884e-06   2.09809e-06   -2.84958e-05   0.000749377   0.00244729   0.0245528   -0.00178721   -0.000349823   0.0025397   0.0026344   0.00283842   -0.00178022   -0.00469688   -0.0342852   0.0022801   0.0250935   0.0124064   0.00675752   -0.0286569   -0.031489   -0.00276265   -0.000358702   4.88336e-06   -9.82328e-07   3.16895e-06   1.34582e-06   -0.00640183   4.04593e-08   1.45744e-05   9.40851e-07   -0.000242778   0.000226618   -0.000285773   -6.16284e-05   -0.00399542   -0.00678964   -7.29375e-11   -0.00747888   0.00130509   -0.000774213   0.0012433   -0.000957267   0.00143582   -0.000636362   0.00172941   0.00308997   0.00776874   0.00614278   0.00171599   -7.29375e-11   -0.00472319   0.00103745   -8.11043e-06   0.000148588   0.00120008   -0.00254493   -0.00071607   -4.03259e-05   -0.000891886   -0.00114986   0.000749686   -0.00133086   -8.2744e-05   7.54113e-05   -0.000525101   -7.46263e-07   -2.62677e-05   -0.00330272   0.00204852   0.000368646   1.26551e-05   
0.00624217   0.00113671   -0.00153712   -0.00200453   0.000501429   -0.00173177   -0.00325849   -0.00155044   0.000179253   0.00085753   -0.000511861   2.5622e-05   0.000320971   0.000290069   -0.000487928   1.93669e-05   0.000252728   -0.000531802   -0.000153542   -0.000549756   -0.000151274   -6.30687e-05   0.000162122   -0.000335201   0.000878591   6.64518e-05   -8.14499e-05   -0.00187614   -0.000163818   -0.00131549   0.00182541   0.00173387   -0.000259242   0.000347045   1.09211e-09   -0.00315597   0.000504415   -0.000208977   0.000501429   0.000941148   -0.00120947   -0.00970885   -0.0532556   1   -0.00372058   -3.33848e-05   -0.00219736   0.00441749   -0.00613156   -0.00250806   1.09211e-09   -0.00177338   -0.00651706   -1.42357e-05   -1.45192e-05   -0.000202017   -0.000214734   -0.000101222   2.57598e-07   2.50144e-06   -0.000293105   0.000656963   -7.09398e-08   -4.50609e-07   -3.85918e-06   -3.7963e-06   0.000633578   0.0126879   -0.00391393   0.000955218   0.00258113   -1.82465e-05   0.000331179   0.00139769   0.000980474   -0.000271931   -0.00532215   -0.00997873   -0.00744624   -0.00958341   0.00555743   0.00622411   -0.00330117   -0.00126171   0.00191912   -7.35893e-07   1.99726e-06   5.02173e-07   2.73915e-07   -0.00775228   -9.35404e-06   2.54029e-06   1.22066e-06   -5.55918e-05   -1.09647e-05   -0.000259559   0.000129432   -0.00124705   -0.000643311   1.09211e-09   -0.0161388   0.0003035   -0.00243822   0.000293338   -0.000345311   -1.50972e-05   0.000418719   -0.000226405   -0.000503128   0.000505695   0.00158795   0.000514053   1.09211e-09   -0.0133394   7.33417e-05   3.61614e-05   3.84776e-05   0.000316276   -0.00182952   -0.000419424   0.000143563   -0.00060172   -0.000258168   -9.1961e-05   -0.000541944   -0.000155032   -0.00540193   -0.00142469   3.4633e-08   2.06984e-06   -0.00737821   -0.004332   0.000293695   0.000136417   
0.0142764   -0.0142076   -0.0159338   -0.0141555   -0.0147672   -0.0137113   -0.0108427   -0.0113002   -0.00848293   -0.00106129   -0.000923973   -0.000127851   0.00081182   0.000339688   0.00140141   0.000890465   0.00159827   -0.00221628   -0.00435063   -0.000178333   -0.00490371   0.0021693   0.00297305   0.00205716   0.00217091   0.00325154   0.000616859   -0.000436935   -0.00172201   -0.000448337   0.000482071   0.00343357   0.0101578   0.00989971   7.26184e-11   -0.0220167   0.00879092   0.000351829   -0.00124735   0.00721932   -0.00316968   -0.122758   1   -0.0532556   -0.000310435   -0.0101082   -0.0237802   0.0429394   -0.0589717   -0.0978983   7.26184e-11   -0.00474606   -0.092323   0.00037982   -0.000350104   -0.00222208   -0.00265107   -0.00309095   5.76616e-07   -2.04254e-05   -0.00226055   0.00274881   -1.56049e-06   -3.1846e-06   -6.43775e-07   2.35596e-06   0.00624165   0.163421   -0.15612   0.0162695   0.0403686   0.00742003   0.0091033   0.0161337   0.0144203   -0.00404675   -0.0237885   -0.0824022   -0.0786734   -0.102214   0.0717688   0.0664584   -0.0172026   -0.0149824   0.0279207   8.23692e-06   5.78202e-06   6.16099e-06   2.98452e-06   -0.104541   0.000189803   2.20176e-05   3.19314e-06   0.00133575   0.0010869   -0.00109799   0.00630648   0.000511555   0.0030085   7.26184e-11   -0.195597   -0.0020303   -0.0228418   0.00328423   0.00331174   0.00268642   0.00218241   -0.00133356   -0.00536966   -0.00347713   0.0128658   0.0102791   7.26184e-11   -0.140483   0.00228817   0.000590237   -0.000332841   -0.00150987   -0.0177912   -0.00262329   -0.000178774   -0.00458798   0.000476438   -0.0037722   -0.00536488   -0.00317101   -0.0706312   -0.0150843   2.10058e-06   -2.54382e-05   -0.105054   -0.0776452   -0.000204302   0.00275649   
0.0244531   -0.00137263   -0.00124358   -0.00101816   -0.00114999   -0.00386549   -0.00316879   -0.00328781   -0.0027468   0.000491795   -0.00014459   0.000278979   -0.00016271   0.000439681   -2.68141e-05   0.000561975   -0.000420367   0.0031677   0.00225161   0.000929424   0.000460745   -0.000517323   -0.000573529   -0.000398555   -0.00394782   0.000500194   0.00132611   0.00226844   0.00203297   0.00121896   0.000221734   -0.000919035   -0.000440628   0.00144828   1.05507e-09   -0.00744905   0.00278928   -0.000129216   0.00503339   0.00205809   -0.00120762   1   -0.122758   -0.00970885   -0.00166594   -0.000676068   -0.00506846   0.00747951   -0.00876783   -0.0171479   1.05507e-09   0.000994132   -0.0132931   -2.20039e-05   -1.31734e-05   -8.05588e-05   -0.000529598   -0.000985788   4.18256e-06   6.45587e-06   -6.87929e-05   -0.0019531   -4.37372e-07   1.27034e-06   -4.34468e-06   2.90521e-05   0.00118152   0.027408   -0.0243215   0.00335783   0.00743528   -0.000456489   -1.65354e-05   0.00136333   0.00440223   0.000921217   0.0220711   -0.0057032   -0.0211017   -0.0261744   0.0117041   0.0378514   0.0101018   -0.00140971   0.00208064   -1.8806e-06   2.5979e-06   -1.07766e-06   -4.41639e-07   -0.0182457   5.41351e-05   -5.85544e-06   -1.76753e-08   0.000193158   -0.000345274   0.000653746   0.000681957   0.00223416   0.00379289   1.05507e-09   -0.0340863   -0.000941366   -0.00452475   -0.000469785   -0.000967528   -0.00110793   -0.000723256   -0.000676103   -0.0026482   0.000174028   -0.00272554   0.0001681   1.05507e-09   -0.0287773   -0.0002495   2.47985e-05   -0.000150422   -0.00167941   -0.00267235   0.000281178   -0.000102238   0.000227244   0.000813205   -0.000885848   0.000514109   0.000224873   -0.0128764   -0.00259355   1.79219e-07   1.23989e-05   -0.0150753   -0.0107955   0.00102514   0.00025646   
-0.00580869   0.000179766   -0.000288174   -0.00051047   0.00046223   0.000321071   -0.000815999   -0.000497626   0.000390522   0.00183721   0.00332535   -0.00167844   0.012558   -0.00211514   -0.00819201   0.000358011   -0.00438611   0.000259587   -0.00126247   0.00105405   0.00504131   -0.00456529   0.00238587   -0.00504441   0.00162435   -0.000927399   0.00109703   0.000719704   -0.0011377   0.000952393   0.000653202   -0.000833166   8.02796e-05   -0.0202854   -1.30577e-09   0.00619859   -0.00614632   -0.000560969   0.00901184   -0.00239406   1   -0.00120762   -0.00316968   -0.00120947   0.000336801   0.00719481   0.00208394   0.00076675   -0.00102174   0.00103065   -1.30577e-09   0.00714425   0.000866295   -0.000113104   2.65043e-05   9.51167e-05   0.000175914   -0.000275919   2.70644e-06   1.66694e-06   0.000267577   -0.000420456   -1.91041e-07   1.80786e-06   -3.96396e-06   -2.82755e-05   -0.000123554   0.00135659   0.000948368   0.000353357   0.000576714   -2.42444e-06   8.5185e-05   0.000153522   0.000154891   0.00021956   0.00133387   -4.34485e-05   -0.00051171   -0.00108893   0.00201831   0.00378905   -0.00152479   0.00397999   0.000664905   1.13489e-06   3.1787e-06   9.09999e-07   2.53575e-07   -0.000738795   1.79968e-05   1.13602e-06   5.19017e-07   -0.0012701   0.000253517   -0.000275333   0.000102617   0.000866556   0.00124164   -1.30577e-09   0.000435163   0.000182881   -0.000586143   0.000317936   -0.000719591   -0.00111683   -0.00143877   -0.00110307   -0.00134933   -0.000975255   -0.00140754   0.000322661   -1.30577e-09   -0.000900836   -0.00028948   7.00331e-06   -8.6715e-06   0.000266644   0.00026343   -0.000207957   -3.18353e-05   0.000122522   5.74233e-05   -9.08095e-05   0.000392718   -0.000278005   7.25815e-05   0.000472887   -9.91154e-09   -8.10011e-07   0.00126308   -0.000429463   -0.00020924   0.000462773   
-0.453861   -0.000127655   -0.000327411   0.000213617   -6.67046e-05   0.000113667   0.000428932   0.000537666   0.000364993   0.00150998   0.00207432   -0.00172009   -0.00132218   0.00110898   0.000683588   0.00166183   -0.0047763   9.91639e-06   0.000143532   0.000173998   0.000387406   -0.00141005   -0.000500079   -0.000788957   0.00114133   4.09742e-05   -0.000376005   0.000261218   0.000214197   -0.000211485   2.1781e-05   0.000142675   -0.000118624   -0.00723455   1.05686e-11   0.00279375   -0.00252843   -0.000533437   0.00733614   1   -0.00239406   0.00205809   0.00721932   0.000941148   0.00140641   0.000902252   -6.38417e-05   -0.000736126   0.000807727   0.000667109   1.05686e-11   0.00171331   0.000912169   2.6344e-06   -6.674e-07   -1.63638e-05   9.91669e-05   -3.50873e-05   -2.26389e-08   4.6507e-07   3.52268e-05   2.87433e-05   -8.75356e-08   -2.75416e-07   6.11144e-07   -1.49486e-05   -4.14196e-05   -0.00172782   0.000559557   0.000156458   3.5383e-05   -5.30965e-05   -5.33673e-05   -0.00013015   -6.57082e-05   0.000340148   -0.00150269   0.000284346   0.000439877   0.0015924   -0.000452296   -0.000386249   -0.00156958   0.00143003   3.0755e-05   -6.90488e-08   -2.82456e-07   -3.34423e-07   -1.04673e-07   0.000445396   7.64695e-06   -8.58735e-07   -1.19982e-07   -0.000580697   -2.22829e-05   -4.17098e-05   1.98557e-05   -0.000471297   -7.52174e-05   1.05686e-11   0.00235103   -0.000109292   0.000519154   -0.00010049   -0.000834672   -0.000463892   2.83384e-05   -0.00134134   -0.00108734   -0.00217164   -0.00051602   -0.000622327   1.05686e-11   0.00183654   0.000141474   2.67038e-06   1.00604e-05   0.000164883   0.00049074   8.78379e-05   8.75506e-05   -0.000161219   -8.51412e-05   2.34975e-05   6.64947e-05   2.32933e-05   0.000909794   0.000294425   3.67584e-08   -2.9348e-06   0.00103117   -0.000713011   0.00027263   -0.000141284   
-0.224285   -0.000483709   0.00129388   -0.00400608   -0.000752926   -0.00194966   -0.00225379   0.00454628   0.00315076   0.00996021   -0.00395318   -0.0160756   -0.0140837   -0.0136933   0.0386045   0.0048891   -0.00567203   -0.000501621   -0.00640483   7.08224e-05   -0.00661552   -0.016026   0.0155861   0.00935461   0.00149831   -0.00270417   0.000328666   -0.000950214   -0.00148064   0.00337534   -0.000789683   -0.00134649   0.000650431   0.0164364   -5.65195e-11   -0.0129637   -0.00454541   -0.000576089   1   0.00733614   0.00901184   0.00503339   -0.00124735   0.000501429   -0.000358722   -0.00935014   -0.00372054   -0.000484377   0.00124211   -0.00459213   -5.65195e-11   -0.0107196   -0.00196001   -8.09379e-05   0.000159541   0.000508913   0.000615203   0.00153184   3.95865e-06   5.44307e-06   0.00102825   3.73814e-05   -6.70083e-07   4.65462e-06   -5.41485e-06   1.19993e-05   0.00130791   -0.000502445   -0.000300887   -0.00213368   -0.00706558   0.000262517   -1.05407e-05   -0.000306216   -0.00192421   -0.00137001   -0.00219374   0.0135445   0.00217894   0.00142538   0.000428861   -0.0106112   0.00235097   -0.0002753   0.00121109   3.69807e-06   5.3786e-06   1.79288e-06   2.74182e-07   0.0028075   -6.18779e-06   1.19634e-06   3.35129e-08   0.000815418   -0.00184272   0.000567591   -0.000759506   -0.00721881   -0.00561429   -5.65195e-11   -0.0102494   -0.00102439   0.00545088   1.40481e-05   -0.000761042   0.00242829   0.0069141   -0.00413351   0.00524776   -0.00154333   0.0105119   0.00056204   -5.65195e-11   -0.0034737   0.00395858   2.02767e-05   0.000142167   0.000210045   -0.000785637   0.000922845   -0.000631494   -0.00148194   -0.000621424   0.000594022   -0.00110238   0.000787266   -0.0033369   -0.00257943   -4.9419e-08   -6.55757e-07   -0.00206369   0.000419908   0.00281123   -0.00140389   
-0.00321154   -1.90366e-05   0.000132461   -2.17913e-05   -5.62952e-06   -2.06269e-05   -6.40474e-05   -0.000164393   -0.000121567   0.00323228   0.000703383   0.000483121   -6.49398e-05   -0.000242235   -0.00145185   -0.00155059   -0.000211415   0.000210552   5.14296e-05   0.000221979   -0.000518857   3.49314e-05   -0.000504317   -0.000880981   0.000244778   -0.000165038   -0.000214217   6.23254e-05   -3.86684e-05   -4.28119e-05   3.40838e-05   0.000293323   -1.09134e-05   -0.00177513   1.31772e-09   0.00118812   0.000188963   1   -0.000576089   -0.000533437   -0.000560969   -0.000129216   0.000351829   -0.000208977   -0.000244213   0.00396266   0.000883838   0.000306855   -0.000495373   0.000899146   1.31772e-09   0.000542627   0.000461468   -1.87467e-05   -1.61236e-05   -6.78298e-05   -6.84599e-05   -4.24027e-06   3.9027e-07   1.27057e-06   -0.000140428   0.000361182   -1.56637e-07   9.22695e-08   -5.85048e-07   -9.38591e-06   3.58402e-05   0.000685581   0.000889832   -8.81837e-05   0.000277419   7.63048e-05   8.59085e-05   0.000267263   4.82805e-05   -0.000337371   -0.00172042   0.000100487   0.000262261   0.000489251   0.00115264   0.00030789   -0.00250405   0.00280012   -0.00185891   2.47118e-07   4.7087e-07   -1.39973e-08   2.27008e-08   -0.000261994   2.61737e-06   -7.76113e-08   7.78653e-08   -0.000316783   -0.000139237   0.000218401   -0.000318973   8.05664e-05   -0.000300524   1.31772e-09   0.000394159   0.000313201   -0.000186762   -0.000500264   -0.000836334   -0.000331842   -0.000161973   -0.00077182   -0.000519096   -0.000753444   -0.000745265   -0.000634761   1.31772e-09   0.000170163   -0.000159222   -5.0088e-05   1.73408e-05   -5.30751e-05   3.13531e-05   0.00013186   4.6514e-05   0.000208971   -0.000131178   0.000223432   0.000301971   0.000345831   0.000112274   0.000128948   -1.36798e-08   -8.80808e-07   0.000686323   0.000528074   0.000463616   -0.000623195   
