NUISANCE_PARAMETERS
0.00246674   -0.000248252   -9.53621e-05   7.09933e-05   0.000116494   0.000251026   0.00030313   0.000339971   0.000382311   -0.00185939   -0.000597024   0.000123938   0.0002618   0.000464701   0.000415732   0.000274073   -5.67851e-06   6.77323e-05   -0.000700496   0.000187098   0.000145214   -0.000455465   0.000120041   0.00012182   2.80581e-06   0.000102239   0.000391625   -1.4042e-05   2.19072e-05   -0.000340098   -0.000207011   -0.000369491   -0.000401897   -0.000491573   -0.000630124   -0.000968806   -0.00174125   0.000330429   -0.000658044   -1.58583e-05   -0.000145791   -0.00110689   -0.00255483   -0.00143957   0.000198611   -0.000113451   0.000135238   -0.00428291   -0.00140544   -0.00234214   0.00329704   0.00256088   0.00263542   0.0028254   0.00821176   0.00109241   0.000768008   0.000788069   0.000440733   0.000309029   0.000247049   0.000144606   1.58371e-05   -0.000284796   -1.17553e-12   -0.00224146   0.00138983   0.000423624   0.00181238   0.000125174   -0.00025566   0.00299493   0.00311117   0.00140942   -0.00251345   -0.00232598   -0.000425793   0.0019261   -0.00522209   -0.00136247   -1.17553e-12   0.00229448   -0.000677996   -0.000288619   -0.00752659   0.000200218   0.000378076   0.00076505   -0.000140929   -2.2807e-07   -5.25999e-05   0.00130394   -0.000670089   2.41953e-07   -4.84012e-07   5.65847e-05   -9.12051e-05   0.000116373   -0.00135816   -0.000346394   0.00116591   -0.00096034   9.86048e-05   -0.0003561   -0.000486056   -0.00111318   0.00259367   0.00738517   -0.00359531   0.00125619   -0.000836932   -0.00216836   -0.00766921   0.0137799   -0.0029652   -0.0110165   -6.42242e-06   -1.62801e-05   -4.75203e-07   -8.59449e-08   0.000885423   8.72957e-05   2.69805e-06   -9.83438e-09   0.000448746   0.000804984   -0.00112544   0.0022973   0.00163366   -0.0021085   -1.17553e-12   -0.00606292   -0.0011277   -0.00162733   0.00244504   0.00421269   -0.00084698   -0.00116122   0.00245924   0.00194554   0.00486031   0.00398825   0.00814683   -1.17553e-12   0.00210907   -0.00248362   0.000414425   0.000200068   -0.000122379   0.000667259   -0.000143057   -0.000637828   -0.000142679   -0.000490618   -0.000321385   -0.000699958   -0.00247158   -0.00202921   -0.00165527   -0.000464189   2.00841e-08   -5.32327e-05   -0.00159305   -0.00103695   1   0.000388432   
-0.127102   -0.00387355   -0.00156221   -0.000730516   -0.000856605   -0.000846146   -0.000530411   -0.000500147   -0.000762182   -0.00438013   0.000319588   0.000317756   0.00165089   0.0028644   0.00152111   0.00162337   -0.00302682   -5.35604e-05   1.2699e-05   -1.65016e-06   -0.000148882   -0.000580974   -0.000119826   -0.000407637   -0.000400385   7.05499e-05   0.000439279   -0.000958843   -0.00227292   -0.0007814   -0.000735729   -0.00160614   -0.00217299   -0.000746664   0.000744894   -0.000393233   0.00266321   -9.84961e-05   -0.000631339   -0.00102347   -9.84761e-05   0.000192859   -0.00146778   -0.00149522   -2.92228e-05   0.000292327   0.000992909   -0.00146085   0.000845535   -0.000598205   -0.00265572   0.000456785   0.00105708   -0.00170067   -0.00464782   -0.00049497   -0.000381443   0.000817038   0.00059282   0.000721169   0.00115851   0.000516749   0.000108965   -0.00829898   2.66021e-10   0.00422113   -0.0061033   0.000346294   0.000977264   -0.00104024   0.000815656   -0.0076415   -0.0869567   -0.00432417   -0.00438987   -0.00416898   -0.00213875   0.0115127   -0.0240392   -0.0161138   2.66021e-10   0.0113568   -0.0169297   5.1653e-05   -0.0268471   -1.52679e-05   -0.0007074   -0.00171982   0.00189835   -7.29427e-06   -4.41523e-05   -7.80119e-05   0.00484017   8.72122e-07   -3.82036e-07   8.02642e-05   -8.37508e-05   0.000316649   0.0187578   -0.0219109   -0.00207573   0.00446975   0.00162015   0.00163711   0.00281193   0.000561309   -0.00604196   -0.04582   -0.0401259   -0.00473432   -0.00466003   0.00835757   -0.0116217   -0.0345506   -0.00526244   -0.025678   2.9188e-06   -1.70337e-05   4.67674e-07   -2.82048e-07   -0.0182077   7.79299e-06   -8.54408e-06   -1.96417e-06   -0.00123494   -0.000965478   0.00188939   -0.00301967   0.00278422   -0.00143677   2.66021e-10   -0.00447045   0.000979894   0.00320697   -0.00299862   0.00104079   0.0116202   0.00239448   0.000705255   0.00879449   0.0111445   0.00840156   0.00199557   2.66021e-10   -0.000456669   0.00178345   0.000672764   -0.000403448   -1.81367e-05   -0.00148851   0.0028933   0.00162443   -0.000958093   0.00188426   -0.000160515   0.00134251   0.0027937   0.000524266   -0.00249662   -0.000112723   5.52901e-07   -5.43235e-05   -0.0184814   1   -0.00103695   -0.00136314   
-0.10631   -0.00198656   -0.00200378   -0.00165248   -0.00180938   -0.00162505   -0.00149398   -0.00163491   -0.00138492   -0.00407083   -0.00189784   -0.000827163   0.000800196   -0.000115126   0.000992585   0.00129355   0.00367834   -0.000109557   -0.000582128   -0.000119312   -0.000247804   -0.000295447   8.16382e-05   -0.000574327   -0.000506104   5.47169e-05   0.000553627   -0.00144086   -0.00274579   -0.00120389   -0.00176231   -0.00158034   -0.00266515   -0.00169876   9.25267e-05   0.00209542   0.00362277   -0.000437377   -0.000458676   -0.000465257   -0.000223764   -0.000224044   -0.000879756   -0.000507033   0.000314803   -1.73323e-05   0.00127876   -0.00128281   -0.00230485   -0.00263852   -0.00127749   0.00232071   0.00106961   -0.000971531   -0.00364255   2.43352e-05   0.000651289   -0.000785905   0.000265289   0.000570462   0.000543424   0.00055427   -6.86759e-07   0.00683338   3.07807e-10   -0.000482646   -0.00342074   0.000433697   -0.00279748   0.000445267   0.00267474   -0.0116786   -0.118463   -0.00792507   -0.0113014   -0.00910896   -0.00447687   0.0154359   -0.0304711   -0.019639   3.07807e-10   0.00930705   -0.0220599   7.46907e-05   -0.0243494   4.66617e-05   -0.000624558   -0.000943591   0.00135549   -4.13455e-06   -2.60521e-05   0.000822484   0.00392107   6.95767e-07   3.88452e-08   6.41527e-05   -2.57972e-05   0.000649953   0.0228458   -0.0257638   -0.000841303   0.00362364   0.00175663   0.0016209   0.00287556   0.000219285   -0.00433243   -0.0592514   -0.0492517   -0.00508643   -0.00712539   0.00892663   -0.0159118   -0.0426137   -0.0102198   -0.0103399   2.50087e-06   -1.02247e-05   5.82839e-07   3.46085e-09   -0.0223771   -0.000138115   -8.25887e-06   -6.04628e-07   0.000950487   6.19186e-05   -0.000341724   -0.00234589   -0.00446068   -0.00542312   3.07807e-10   -0.0109471   -0.000925877   0.00278769   0.00120213   0.000786031   0.0073647   6.91376e-05   0.000158069   0.00433409   0.00633899   0.00976137   0.00116594   3.07807e-10   0.00178958   -0.00482716   0.000471306   -1.27644e-05   9.5306e-05   0.000702592   0.00300353   0.000217564   -0.000104316   6.46627e-05   -0.000824486   0.000645866   -0.000747393   -0.00243467   -0.00238912   -0.00144822   2.50677e-07   -1.82899e-05   1   -0.0184814   -0.00159305   -0.000389999   
-1.3165e-05   3.01061e-06   2.62969e-06   1.06752e-06   1.32593e-06   1.78931e-06   1.71543e-06   1.56572e-06   1.35405e-06   -5.15043e-06   3.97637e-06   -2.64757e-07   2.37311e-06   3.3132e-07   2.65245e-06   3.05362e-06   -3.69595e-06   -6.6062e-07   7.73012e-05   -2.25104e-06   1.50342e-06   1.351e-06   1.87941e-05   -3.83326e-05   -4.36459e-05   2.57624e-05   -1.25035e-06   -4.52674e-06   5.33309e-06   1.93142e-05   2.25224e-06   1.98594e-05   -8.33913e-05   3.06694e-06   -2.73745e-05   1.76133e-05   2.47841e-05   2.43548e-05   5.89106e-05   -3.96311e-05   3.0626e-05   0.00019986   -0.000169437   -2.20079e-05   -6.40971e-05   3.8987e-05   4.42789e-07   -2.5865e-06   7.53151e-06   -3.98429e-05   1.77687e-05   7.36499e-06   9.39024e-06   1.83011e-05   5.11215e-05   8.72762e-05   -0.000101133   4.6899e-05   -5.97512e-05   1.07223e-05   -4.96737e-06   1.02623e-06   4.51952e-06   -2.95313e-05   -5.05479e-13   3.62549e-05   -4.03825e-05   -5.08751e-07   7.41077e-07   -1.72511e-05   -2.79358e-05   -5.91292e-05   3.11593e-05   -2.45813e-06   2.41364e-05   8.65567e-06   5.17659e-06   -5.72786e-06   9.87524e-06   1.99347e-05   -5.05479e-13   -5.05481e-05   -1.28837e-06   -6.30559e-06   1.29472e-06   -4.50728e-07   -3.69e-06   6.55347e-06   -1.51308e-05   -1.05462e-07   -8.9572e-08   1.04191e-06   -9.99604e-06   1.82492e-08   -1.22275e-07   1.64803e-06   -1.81756e-06   6.45499e-06   -5.43273e-05   1.95391e-05   4.87214e-05   3.73796e-05   -9.90183e-06   -1.63455e-05   6.82657e-06   3.78645e-05   4.32076e-05   -1.4455e-06   8.61113e-05   -3.87795e-05   -5.40068e-05   6.03383e-05   -7.95371e-05   6.8964e-05   0.000238329   -0.000542904   -4.66536e-07   4.72358e-07   -8.30259e-08   -1.73881e-08   1.98679e-05   2.05388e-06   1.41404e-07   -4.39594e-08   2.4997e-05   6.49825e-06   1.91087e-07   1.95963e-05   6.43426e-05   -2.14696e-05   -5.05479e-13   -0.000121193   5.80919e-07   -7.72838e-05   2.30952e-05   -1.23773e-05   1.69706e-05   -4.13344e-05   6.27104e-05   1.00423e-05   0.000112975   1.05861e-05   0.000197505   -5.05479e-13   9.28855e-05   -7.80408e-05   1.14145e-05   1.38743e-06   -2.76244e-06   -1.78923e-05   -0.000127901   -1.01477e-05   -8.43696e-07   -1.34487e-05   9.96513e-06   8.8024e-06   -2.75442e-05   1.99956e-06   -4.33806e-05   -2.23039e-05   4.65819e-08   1   -1.82899e-05   -5.43235e-05   -5.32327e-05   -1.34941e-05   
-2.38183e-07   3.13628e-07   2.40105e-07   -7.84536e-08   -7.0918e-08   -6.31455e-08   -5.08545e-08   -5.88938e-08   -5.52571e-08   -1.72286e-08   -1.9126e-09   3.25134e-09   9.39443e-09   1.52269e-09   3.83324e-09   1.20239e-08   -1.41561e-08   1.97973e-09   7.7707e-09   1.18487e-09   4.95337e-09   6.10696e-09   3.79815e-09   -7.13038e-09   -1.18039e-08   -1.09747e-08   -1.37648e-08   -1.50548e-08   -1.83831e-08   -6.49105e-09   -1.26467e-08   -9.75967e-09   -6.02467e-09   -4.0675e-09   6.24033e-09   2.21203e-08   1.99985e-08   -2.26926e-09   1.44488e-09   8.81963e-09   3.97445e-09   8.95362e-09   -9.1608e-11   -1.60512e-09   -1.53435e-08   -1.93705e-08   -7.19276e-09   -9.62225e-09   -1.08868e-08   -2.47067e-08   -1.35147e-09   9.84536e-09   1.50517e-08   1.93896e-08   2.34739e-08   1.53871e-08   1.56026e-08   1.42754e-08   5.83222e-09   9.38121e-09   -1.28181e-09   -6.44473e-09   -2.05975e-08   6.3011e-10   4.5695e-16   -9.59613e-08   1.05014e-08   -5.33613e-09   -5.78363e-09   1.73125e-08   -7.06719e-09   1.51121e-07   1.79771e-06   7.01053e-08   -6.14696e-07   -1.92067e-08   -7.56521e-08   3.29846e-09   -4.32521e-08   5.42629e-07   4.5695e-16   -1.41754e-06   1.74965e-07   -2.20644e-08   -8.36466e-07   1.71503e-09   7.13734e-09   2.37457e-08   1.41597e-08   3.47218e-10   -5.49546e-08   1.00178e-07   -1.20596e-07   -3.22258e-10   6.82931e-13   2.30139e-08   8.60495e-10   2.1087e-08   -2.29473e-07   1.08658e-06   -5.44049e-08   -1.57925e-07   -4.33787e-08   -4.79809e-08   -5.09775e-08   -1.43514e-08   9.32597e-09   2.52801e-08   -5.10941e-07   2.38956e-07   1.36718e-07   -2.2707e-07   -1.07497e-07   4.58012e-08   -7.07106e-08   -4.01904e-07   -7.35291e-11   4.0524e-10   -2.20078e-11   3.20709e-10   1.05575e-08   -2.87663e-08   -1.3725e-08   -3.36279e-13   2.17196e-09   -4.8956e-10   4.78178e-09   3.40902e-09   -8.33561e-09   -5.72368e-08   4.5695e-16   1.67662e-07   -9.86356e-09   2.32134e-08   2.94914e-08   -5.02568e-08   -3.52463e-08   -6.68403e-08   1.02741e-07   7.62802e-08   3.27076e-07   5.43884e-08   3.13974e-08   4.5695e-16   -3.05832e-08   -2.61981e-08   3.83636e-09   -4.7084e-10   -1.34166e-09   -2.08129e-08   -5.23578e-08   1.10869e-08   -2.59434e-09   9.49138e-09   6.58304e-09   1.43512e-09   6.24612e-10   -5.89814e-09   1.21716e-07   2.2981e-08   1   4.65819e-08   2.50677e-07   5.52901e-07   2.00841e-08   2.96972e-08   
-3.49042e-05   -0.00026617   -9.66062e-05   -0.000167978   -7.0922e-05   -0.000233214   -0.000315496   -0.000274053   -0.00023925   -0.000148829   -0.000381475   -0.000436035   -0.000536731   -0.000195214   0.000184434   0.000538459   0.000325078   0.000156252   0.000460633   0.000559126   0.000663916   0.000589163   0.00010979   -0.000239267   -0.000443972   -0.000438237   -0.000400026   0.00057077   0.00109827   -0.000267795   0.000495686   -0.000156461   -0.000131053   0.000336706   0.000294593   2.711e-05   -0.00157679   7.41056e-05   -0.000229682   -9.78021e-05   0.000142892   -0.000124418   -0.000591066   -0.000185695   0.000379008   0.000272215   0.00041791   -0.00161772   6.66739e-05   -0.00121475   0.00228608   0.00151374   0.00162767   0.00224241   0.00403962   -0.00421015   -0.00212879   -0.00127405   0.000272914   6.23117e-05   0.000579844   0.000474784   0.000131984   0.00153979   -3.22353e-10   -2.94339e-05   0.00126734   0.000284963   -0.0016998   0.000252219   0.000347125   -0.00240538   -0.0148341   -0.00120824   0.00160143   0.000818495   -0.000756746   -0.00158674   0.00351346   -0.00238451   -3.22353e-10   -0.000956804   -0.0001195   0.000105508   0.00494694   -3.01393e-06   0.000103268   -0.000233078   -0.00223938   -1.81185e-05   -3.59928e-05   -0.000279243   -0.000887278   1.71566e-06   2.21256e-07   1.50921e-05   -9.75045e-05   0.000274482   0.00274331   -0.00345745   0.00284209   0.00165322   0.000756218   0.000777159   0.000320995   -0.00335625   0.00504997   0.0170687   -0.00579296   0.00126773   0.000768029   0.000699963   -0.0122684   0.0250597   -0.00130109   -0.0032646   3.33792e-06   -2.29892e-05   3.07097e-06   -1.756e-07   0.00035659   3.68624e-05   2.14928e-05   -4.40145e-06   -0.000891587   -0.000893844   2.22561e-05   -0.0022025   -0.00255709   -0.00350582   -3.22353e-10   -0.00852468   0.00243371   -0.00156665   -0.000747236   -0.00117569   -0.00340283   0.00106229   -0.00132939   -0.00116455   -0.00273663   -0.00301724   0.000894366   -3.22353e-10   0.00161852   -0.00784517   3.24616e-05   -0.0001669   0.000196282   0.00156491   -0.000876002   -0.000249842   0.000116892   0.00046153   -0.000960932   0.000813436   -8.1021e-05   0.00106702   -0.0034138   1   2.2981e-08   -2.23039e-05   -0.00144822   -0.000112723   -0.000464189   0.000331166   
0.00578562   -0.00126886   -0.00121161   -0.00120349   -0.00125905   -0.0013416   -0.00130375   -0.00139777   -0.00124065   0.000218879   0.000141737   0.000143296   -7.03624e-06   -2.4036e-05   -0.0004696   -0.000235368   -0.000501808   0.000211796   0.00049871   0.000797177   0.00103908   0.000887892   0.000250682   8.37463e-06   -0.000404933   -0.00090722   -0.0010552   0.00282128   0.00448451   0.0051787   0.00278637   0.00163416   0.000114534   -0.000212277   -0.00218083   -0.00418393   -0.00939795   0.000280691   -0.000653411   -0.000147451   0.000486661   0.000564029   -0.000332226   0.000278995   0.00114716   0.000258889   0.000390293   0.00235583   -0.000122148   0.00426258   -0.000656685   0.00244986   0.00231385   0.00217227   -0.00546084   0.00291132   0.00118243   8.64252e-05   -0.000834432   -0.000431544   -0.000498831   -0.000263783   0.000301839   0.0017477   3.52576e-10   -0.00282167   0.00383357   0.000337   -0.00633215   0.000838543   -8.73779e-05   -0.0182511   -0.0550977   -0.00514195   0.0134593   -0.000852196   -0.00195596   -0.00978169   0.0199137   -0.00299031   3.52576e-10   -0.00234907   -0.00275834   -0.000230394   0.0113992   -4.21718e-05   0.000528474   -0.00286371   0.00255296   1.49381e-05   0.000131573   -0.00288465   0.00664565   -1.59264e-06   -1.20184e-07   -3.58116e-05   -3.89493e-05   0.0004537   0.0193512   -0.0112668   -0.00229634   0.00525235   -0.000312451   -0.000306491   0.00132556   -0.000398065   -0.0031692   0.00700382   -0.0297237   -0.0111312   -0.012443   0.00596408   0.0191918   -0.00193417   -0.00149187   0.0160873   -2.41258e-06   -8.53015e-07   -1.89217e-06   3.71874e-07   -0.00721057   -4.97635e-06   -9.26011e-06   3.87875e-06   0.00152905   0.00131928   -0.00331918   0.00577513   5.43222e-05   0.00559896   3.52576e-10   -0.0432207   -0.00116097   -0.0111273   0.0016587   0.00221985   -0.00582449   0.00343612   0.00193566   -0.00865808   -0.0118075   -0.00687086   0.00254689   3.52576e-10   0.0189727   -0.0423069   -0.000438804   0.000676939   -7.52728e-05   0.00242776   -0.00730955   -0.00233688   0.00102151   -0.00333868   -9.19182e-05   -0.00262832   -0.00389238   -0.00212736   1   -0.0034138   1.21716e-07   -4.33806e-05   -0.00238912   -0.00249662   -0.00165527   0.00261868   
0.000884244   3.59995e-05   7.5739e-05   9.10351e-05   8.12473e-05   8.1699e-05   0.000118851   0.000129432   0.000167551   -1.51266e-05   -6.07951e-05   2.19264e-05   -6.81428e-05   -1.94485e-05   -3.9182e-05   0.000208468   0.000365098   4.4936e-05   9.26551e-05   0.000110903   0.000165524   0.00028404   0.000173604   0.000128415   1.35919e-05   -8.07284e-05   -0.000216553   -0.000446718   -0.00139854   -0.00294497   -0.00228283   -0.00211842   -0.00189021   -0.0022036   -0.00249414   -0.00208997   -0.00169375   -0.000795611   -0.00177472   -0.00164094   -0.0011314   -0.000849561   -0.000283846   0.000285713   0.000547156   0.000780964   0.000503777   -0.0037909   0.000457389   -0.00306674   0.00446932   0.0023974   0.00364399   0.00657249   0.020742   0.00461507   0.00310144   0.00220291   0.000254426   6.40767e-05   -0.000316237   -0.00069361   -0.00125062   -0.00412192   3.33482e-10   0.00181187   -0.00260428   7.35604e-05   -0.00104011   -0.00168909   3.21463e-05   0.00633155   -0.0003332   0.000758878   -0.00380277   0.000899318   0.000471977   0.0101765   -0.0232514   -0.00597658   3.33482e-10   -0.00200997   -0.00142912   -0.000501677   0.00074965   0.000373488   0.000748412   0.00219572   -0.00113653   1.13298e-05   5.66147e-06   0.00344991   -0.00438053   -3.97957e-07   -1.08069e-06   -1.00165e-05   1.34953e-05   0.000377614   -0.00127051   -0.00616424   0.00440677   -0.00108129   -0.000338472   -0.000851826   -0.00163344   -0.00561331   0.0107505   0.0241823   -0.00108274   -0.000997156   -0.000377452   -0.000241114   -0.0255722   0.0422518   -0.00372123   0.00192101   5.29195e-06   2.53018e-06   -3.31079e-06   -1.77888e-07   -0.000222277   2.78965e-05   -3.36566e-06   2.84608e-06   0.00179829   0.00250951   -0.00142167   0.00453009   -0.000968418   -0.00558449   3.33482e-10   0.00111288   -0.00452439   0.00328351   0.00648057   0.00365512   -0.0121992   -0.012518   -0.000443812   -0.00831246   -0.000585387   -0.00488059   0.00789158   3.33482e-10   0.00351052   0.004257   0.00067247   0.000486593   -0.000351037   -0.000741366   0.00569832   -0.000885831   -0.000183837   -0.000818913   0.000248935   -0.00229885   -0.00455879   1   -0.00212736   0.00106702   -5.89814e-09   1.99956e-06   -0.00243467   0.000524266   -0.00202921   0.000570102   
1.39199e-05   -3.70135e-05   3.02191e-05   5.65859e-05   7.94088e-05   9.91986e-05   0.000126731   0.000140343   0.0001325   -0.000132094   -0.000165917   -6.90487e-05   -0.000111025   -6.70058e-05   -7.25367e-05   0.000188642   0.000333609   -3.32439e-05   -0.000107967   -8.02899e-05   -0.000105641   -0.000106303   -3.34572e-05   -8.64765e-06   8.1193e-05   0.000134492   0.000119888   -0.000239784   -0.000512182   -0.000746819   -0.00186581   -0.00109915   -0.00148936   -0.00271532   -0.00289396   -0.00429154   -0.00602363   8.85941e-05   0.000109025   1.76264e-05   -3.5019e-07   -0.00013907   -0.00012526   -0.000125281   -5.45754e-05   -0.000107654   -0.000259827   -0.00459366   0.000128856   -0.00620631   0.0030001   0.00667334   0.00718354   0.00907567   0.022789   0.00286194   0.00159926   0.000809015   0.000517625   0.000605408   0.00041402   3.90826e-05   -0.000626587   -0.00442129   3.35521e-10   0.00151936   -0.00208974   7.15047e-05   -0.00163315   -0.00132729   0.000728359   0.00191611   0.00441595   0.000120899   -0.00204537   0.00114045   0.000253907   0.00762641   -0.014659   -0.000245539   3.35521e-10   -0.00307532   0.00073083   -0.000834988   -0.00241192   0.000357124   0.000804647   0.00149734   -0.00427392   1.02751e-05   -5.14555e-05   0.00337473   -0.000803934   -7.86739e-07   8.45788e-08   -1.34363e-05   -2.26137e-06   0.000300965   -0.00142915   -0.000832569   0.0094782   0.00560195   -0.000641028   -0.000306252   0.00105419   -0.004049   0.014432   0.0178726   -0.00169652   -0.00378993   -0.000473486   0.00692136   -0.0275067   0.0342195   -0.0049444   0.00717255   -3.45661e-06   6.27368e-06   -2.37211e-06   -1.6415e-07   0.00230776   -0.000114989   -1.31474e-05   2.36337e-06   0.00174705   0.00277623   -0.00352105   0.00551994   -0.00371787   -0.00779935   3.35521e-10   -0.00965367   -0.00349781   -0.00220584   0.00677101   0.00236613   -0.0164302   -0.0118133   -0.00180358   -0.0106837   -0.00252518   -0.00657598   0.00777579   3.35521e-10   0.00664006   -0.0059116   9.42983e-05   0.000605853   -0.000169637   0.0017681   0.00276839   -0.0019115   0.000219559   -0.00177942   -0.00114936   -0.00183357   1   -0.00455879   -0.00389238   -8.1021e-05   6.24612e-10   -2.75442e-05   -0.000747393   0.0027937   -0.00247158   0.00093847   
-0.000832112   1.6202e-05   4.06426e-05   4.39332e-05   5.65155e-05   7.30498e-05   8.98628e-05   9.8774e-05   9.3822e-05   -9.33121e-05   -3.13975e-05   1.64051e-05   1.61675e-05   1.20704e-05   4.31713e-05   0.000138107   0.000188319   1.63368e-05   1.37708e-05   7.16236e-06   7.2924e-06   5.62611e-05   4.24913e-05   3.79468e-05   3.29675e-05   3.88185e-05   2.79902e-05   -6.91483e-05   -0.000757978   -0.00155762   -0.000818441   -0.00164799   -0.00158142   -0.00134475   -0.00247956   -0.0024969   -0.00422507   7.06984e-06   -4.92884e-05   -0.000152116   -0.000198359   -0.000248368   -0.000208987   -0.000231596   -0.00020793   -0.000241911   -0.000365033   -0.00069459   0.0022216   -0.00194504   0.00398357   0.00211475   0.0024371   0.00351119   0.0106438   0.00496208   0.00267609   0.00276414   -0.000175238   0.000440544   -0.000158302   -0.000137042   -0.000308169   -0.00166857   -6.74185e-10   0.00122567   -0.000903016   3.25119e-05   5.6871e-05   -0.00108917   8.04997e-06   0.000690066   0.0036367   0.000760992   0.000142093   0.00062242   0.000258559   0.00550952   -0.0129241   -0.000152185   -6.74185e-10   -0.00302748   0.000150355   -0.000546767   -0.00344547   0.000160681   0.000199632   0.000271276   -0.00296041   2.93573e-05   0.000125937   0.0014171   5.12716e-05   -3.16292e-06   1.13402e-06   -4.61015e-05   7.01595e-05   0.000166649   0.00018205   -0.000329587   0.00649369   0.00711404   -0.000750662   -0.000562475   0.000970226   -5.63885e-06   0.00812856   0.0127785   -0.00299659   -0.00457172   -0.00191746   0.00628203   -0.00945807   0.016615   0.000687337   -0.000319346   -4.36926e-06   2.4016e-05   -4.52848e-06   1.1218e-07   -0.000880516   9.29611e-05   -4.88283e-06   6.50678e-06   0.000799657   0.00151836   -0.00125475   0.00440946   0.00351196   0.000463141   -6.74185e-10   -0.00437148   -0.0025443   -0.00201524   0.00178723   0.00438937   -0.00290324   -0.0061045   -0.00176441   -0.00262779   0.000907357   -0.00108969   0.00346548   -6.74185e-10   0.00446002   -0.00264316   -0.000448529   0.00034952   -0.000192258   -0.00022271   0.00241957   -0.000486038   0.000177676   -0.000544363   -7.54949e-05   1   -0.00183357   -0.00229885   -0.00262832   0.000813436   1.43512e-09   8.8024e-06   0.000645866   0.00134251   -0.000699958   -2.29067e-05   
0.000417443   -0.000103154   -6.19235e-05   -3.71833e-05   -1.97667e-05   -1.5945e-05   -7.03772e-06   -4.93622e-06   -6.40502e-06   -2.02181e-05   6.19359e-06   2.65138e-05   3.87447e-05   6.32693e-05   5.00982e-05   0.000123855   0.000279291   -3.06432e-06   1.454e-05   3.95189e-06   2.39539e-05   5.19207e-05   3.47811e-05   -2.3075e-05   -6.98169e-05   -9.74689e-05   -0.000156548   0.000319818   0.000247968   0.000780529   -0.000222867   0.000323038   -5.19947e-05   -0.000560061   -0.000726661   -0.000670766   -1.77609e-05   0.000584513   0.000663102   7.39282e-05   -0.000253821   -0.000416368   -1.61498e-05   0.000219228   0.000225197   0.000242797   0.000162223   -0.000843812   -0.00101239   0.000119686   -0.000301555   0.000354655   0.000729074   0.000958573   0.00206711   -0.00487683   -0.002648   -0.00120909   0.000680912   0.000256842   0.000936742   0.000694055   0.00014   -0.00198903   -6.44195e-10   0.000676171   -0.00199018   -0.000167734   -0.00119251   -0.000181572   0.000405226   9.55327e-05   0.000583518   -0.000432661   -0.000586514   0.000330817   0.000192705   0.00199354   -0.00167857   0.0014083   -6.44195e-10   0.00185241   -0.000419141   -4.22922e-05   -6.74908e-05   -1.62789e-05   1.56289e-05   -0.000417453   0.00236239   -2.75524e-05   -1.4985e-05   -0.00036798   0.00212654   2.88428e-06   -6.05524e-07   3.97901e-05   -9.03735e-05   -7.18382e-05   0.00118604   0.00151684   -0.00378524   -0.00407822   0.00066947   0.000843474   0.000395701   -0.0045597   -0.00254096   -0.000860783   0.00166872   0.00429885   0.00524777   0.00371077   -0.0117742   0.00202835   -6.84112e-05   -0.000458455   1.49842e-06   -2.03128e-05   3.85677e-06   -3.79095e-07   -0.000176598   -2.91914e-05   -1.22034e-05   -6.62712e-06   -0.000625081   0.00012477   -0.000804962   -0.000424551   -0.00295771   -0.0015743   -6.44195e-10   -0.00247325   0.00127974   -1.49428e-06   0.000939595   -0.000876129   -0.00308539   0.000789862   0.000666723   -0.000653447   -0.00228097   -8.51237e-05   -8.70656e-05   -6.44195e-10   -0.00144876   -0.00294117   -0.00023188   -5.5578e-05   0.000165749   0.00172059   -0.000115154   -0.000572113   0.000101945   -0.000509311   1   -7.54949e-05   -0.00114936   0.000248935   -9.19182e-05   -0.000960932   6.58304e-09   9.96513e-06   -0.000824486   -0.000160515   -0.000321385   -3.63007e-05   
